10405	7.229715	1.338128	2
27745	10.393522	1.239706	3
42882	9.609174	0.979717	3
63650	9.110769	0.493592	1
25951	6.670777	0.381561	3
0	5.121987	0.145250	2
11330	4.295332	0.178254	2
49785	9.041039	0.130603	3
70188	11.047885	0.064528	1
51713	3.458266	0.545094	1
26714	11.397454	0.648641	3
14678	2.803910	0.971581	2
68397	4.534660	0.635958	1
14200	2.167969	0.203231	2
30545	7.158038	0.526977	3
16494	10.785001	0.473656	2
3669	3.068404	1.099137	2
66756	8.508225	0.651586	1
39694	0.000000	1.111429	1
11013	6.868384	1.617532	2
31122	1.897922	1.389528	1
8211	1.789212	1.114438	2
64654	11.960504	0.530215	1
31187	10.799846	1.645713	3
7478	4.839423	1.434746	2
25802	5.724811	0.682511	1
8770	0.000000	0.307462	2
65460	10.630104	0.920427	1
10061	0.000000	0.565747	2
12053	2.846138	0.440721	2
15262	1.672942	1.011614	2
59001	4.318374	1.309181	1
49045	2.596129	1.156247	1
10425	1.148185	1.022083	2
9589	2.435912	0.742427	2
19077	6.889246	1.674243	3
42822	4.032919	0.046942	1
74356	9.997257	1.609615	1
16719	5.939161	0.842686	2
31547	11.626894	0.161906	3
14499	3.092346	0.382886	2
6256	0.217446	1.465655	2
29070	10.662928	0.483534	3
30234	8.464052	0.375949	3
11576	3.814705	1.480463	2
70728	11.934443	0.645446	1
50726	8.559996	0.168662	3
26303	11.355550	1.431462	3
11927	2.935063	0.681627	2
10839	0.000000	0.226521	2
28273	8.879381	1.350363	3
44061	7.664664	1.284557	3
36463	10.697711	0.737684	3
1375	0.000000	0.345138	2
37280	11.880902	0.103151	3
26546	9.129389	0.051115	3
35165	9.356436	0.289908	3
85841	15.624255	0.748206	1
45588	2.961673	1.052147	1
998	3.494629	0.075944	2
38655	16.153163	0.862821	3
36548	4.633761	0.619358	1
36200	10.526648	1.547621	3
16566	0.225589	0.364678	2
45436	15.851936	0.474911	3
26092	3.604381	0.636990	2
